sample,ftc,Breadth3d (mm),,Bin,Frequency,,,sample,ftc,Breadth3d (mm),,Bin,Frequency,
41-50-16,pre,0.0333915,,,,,,,,,,,,
41-50-16,pre,0.0603503,,,,,,,,,,,,
41-50-16,pre,0.0590397,,,,,,,,,,,,
41-50-16,pre,0.0334967,,,,,,,,,,,,
41-50-16,pre,0.0468557,,,,,,,,,,,,
41-50-16,pre,0.02579,,,,,,,,,,,,
41-50-16,pre,0.0862478,,,,,,,,,,,,
41-50-16,pre,0.396255,,,,,,,,,,,,
41-50-16,pre,0.0544531,,,,,,,,,,,,
41-50-16,pre,0.0242518,,,,,,,,,,,,
41-50-16,pre,0.147731,,,,,,,,,,,,
41-50-16,pre,0.049526,,,,,,,,,,,,
41-50-16,pre,0.041273,,,,,,,,,,,,
41-50-16,pre,0.0363692,,,,,,,,,,,,
41-50-16,pre,0.0316076,,,,,,,,,,,,
41-50-16,pre,0.0858723,,,,,,,,,,,,
41-50-16,pre,0.0333934,,,,,,,,,,,,
41-50-16,pre,0.124698,,,,,,,,,,,,
41-50-16,pre,0.0323512,,,,,,,,,,,,
41-50-16,pre,0.0898244,,,,,,,,,,,,
41-50-16,pre,0.0477272,,,,,,,,,,,,
41-50-16,pre,0.0453406,,,,,,,,,,,,
41-50-16,pre,0.28632,,,,,,,,,,,,
41-50-16,pre,0.0744495,,,,,,,,,,,,
41-50-16,pre,0.0444309,,,,,,,,,,,,
41-50-16,pre,0.023505,,,,,,,,,,,,
41-50-16,pre,0.0323797,,,,,,,,,,,,
41-50-16,pre,0.04739,,,,,,,,,,,,
41-50-16,pre,0.121635,,,,,,,,,,,,
41-50-16,pre,0.104175,,,,,,,,,,,,
41-50-16,pre,0.0960021,,,,,,,,,,,,
41-50-16,pre,0.0332358,,,,,,,,,,,,
41-50-16,pre,0.0249068,,,,,,,,,,,,
41-50-16,pre,0.0423149,,,,,,,,,,,,
41-50-16,pre,0.0231743,,,,,,,,,,,,
41-50-16,pre,0.0304459,,,,,,,,,,,,
41-50-16,pre,0.0333925,,,,,,,,,,,,
41-50-16,pre,0.040331,,,,,,,,,,,,
41-50-16,pre,0.0527206,,,,,,,,,,,,
41-50-16,pre,0.049951,,,,,,,,,,,,
41-50-16,pre,0.0220915,,,,,,,,,,,,
41-50-16,pre,0.107368,,,,,,,,,,,,
41-50-16,pre,0.231295,,,,,,,,,,,,
41-50-16,pre,0.0992384,,,,,,,,,,,,
41-50-16,pre,0.166974,,,,,,,,,,,,
41-50-16,pre,0.0528486,,,,,,,,,,,,
41-50-16,pre,0.0714039,,,,,,,,,,,,
41-50-16,pre,0.0629106,,,,,,,,,,,,
41-50-16,pre,0.0885834,,,,,,,,,,,,
41-50-16,pre,0.102632,,,,,,,,,,,,
41-50-16,pre,0.0769865,,,,,,,,,,,,
41-50-16,pre,0.0969952,,,,,,,,,,,,
41-50-16,pre,0.0327159,,,,,,,,,,,,
41-50-16,pre,0.0465164,,,,,,,,,,,,
41-50-16,pre,0.0242667,,,,,,,,,,,,
41-50-16,pre,0.0449674,,,,,,,,,,,,
41-50-16,pre,0.0652237,,,,,,,,,,,,
41-50-16,pre,0.098787,,,,,,,,,,,,
41-50-16,pre,0.278971,,,,,,,,,,,,
41-50-16,pre,0.116257,,,,,,,,,,,,
41-50-16,pre,0.151296,,,,,,,,,,,,
41-50-16,pre,0.135359,,,,,,,,,,,,
41-50-16,pre,0.0587128,,,,,,,,,,,,
41-50-16,pre,0.150999,,,,,,,,,,,,
41-50-16,pre,0.131962,,,,,,,,,,,,
41-50-16,pre,0.127134,,,,,,,,,,,,
41-50-16,pre,0.137619,,,,,,,,,,,,
41-50-16,pre,0.0271723,,,,,,,,,,,,
41-50-16,pre,0.178029,,,,,,,,,,,,
41-50-16,pre,0.0285951,,,,,,,,,,,,
41-50-16,pre,0.0534465,,,,,,,,,,,,
41-50-16,pre,0.0575591,,,,,,,,,,,,
41-50-16,pre,0.0455649,,,,,,,,,,,,
41-50-16,pre,0.0242207,,,,,,,,,,,,
41-50-16,pre,0.0780913,,,,,,,,,,,,
41-50-16,pre,0.037627,,,,,,,,,,,,
41-50-16,pre,0.020931,,,,,,,,,,,,
41-50-16,pre,0.0674228,,,,,,,,,,,,
41-50-16,pre,0.0830775,,,,,,,,,,,,
41-50-16,pre,0.285417,,,,,,,,,,,,
41-50-16,pre,0.0392745,,,,,,,,,,,,
41-50-16,pre,0.0624494,,,,,,,,,,,,
41-50-16,pre,0.201463,,,,,,,,,,,,
41-50-16,pre,0.111366,,,,,,,,,,,,
41-50-16,pre,0.0732603,,,,,,,,,,,,
41-50-16,pre,0.208323,,,,,,,,,,,,
41-50-16,pre,0.0393173,,,,,,,,,,,,
41-50-16,pre,0.0557151,,,,,,,,,,,,
41-50-16,pre,0.0222922,,,,,,,,,,,,
41-50-16,pre,0.0564472,,,,,,,,,,,,
41-50-16,pre,0.0649494,,,,,,,,,,,,
41-50-16,pre,0.100257,,,,,,,,,,,,
41-50-16,pre,0.175646,,,,,,,,,,,,
41-50-16,pre,0.0753869,,,,,,,,,,,,
41-50-16,pre,0.043236,,,,,,,,,,,,
41-50-16,pre,0.029629,,,,,,,,,,,,
41-50-16,pre,0.0832234,,,,,,,,,,,,
41-50-16,pre,0.0299048,,,,,,,,,,,,
41-50-16,pre,0.0351554,,,,,,,,,,,,
41-50-16,pre,0.397868,,,,,,,,,,,,
41-50-16,pre,0.143964,,,,,,,,,,,,
41-50-16,pre,0.128871,,,,,,,,,,,,
41-50-16,pre,0.038179,,,,,,,,,,,,
41-50-16,pre,0.0241472,,,,,,,,,,,,
41-50-16,pre,0.0409818,,,,,,,,,,,,
41-50-16,pre,0.0934463,,,,,,,,,,,,
41-50-16,pre,0.0340786,,,,,,,,,,,,
41-50-16,pre,0.164796,,,,,,,,,,,,
41-50-16,pre,0.0423414,,,,,,,,,,,,
41-50-16,pre,0.0553463,,,,,,,,,,,,
41-50-16,pre,0.0583489,,,,,,,,,,,,
41-50-16,pre,0.0929113,,,,,,,,,,,,
41-50-16,pre,0.0633969,,,,,,,,,,,,
41-50-16,pre,0.335177,,,,,,,,,,,,
41-50-16,pre,0.040429,,,,,,,,,,,,
41-50-16,pre,0.083538,,,,,,,,,,,,
41-50-16,pre,0.0500509,,,,,,,,,,,,
41-50-16,pre,0.0432529,,,,,,,,,,,,
41-50-16,pre,0.0324463,,,,,,,,,,,,
41-50-16,pre,0.0508547,,,,,,,,,,,,
41-50-16,pre,0.0542161,,,,,,,,,,,,
41-50-16,pre,0.0244239,,,,,,,,,,,,
41-50-16,pre,0.0940501,,,,,,,,,,,,
41-50-16,pre,0.0530744,,,,,,,,,,,,
41-50-16,pre,0.0458141,,,,,,,,,,,,
41-50-16,pre,0.0723842,,,,,,,,,,,,
41-50-16,pre,0.123007,,,,,,,,,,,,
41-50-16,pre,0.0929475,,,,,,,,,,,,
41-50-16,pre,0.0511569,,,,,,,,,,,,
41-50-16,pre,0.120496,,,,,,,,,,,,
41-50-16,pre,0.0271003,,,,,,,,,,,,
41-50-16,pre,0.0811339,,,,,,,,,,,,
41-50-16,pre,0.0971148,,,,,,,,,,,,
41-50-16,pre,0.0243591,,,,,,,,,,,,
41-50-16,pre,0.0353277,,,,,,,,,,,,
41-50-16,pre,0.042882,,,,,,,,,,,,
41-50-16,pre,0.0333899,,,,,,,,,,,,
41-50-16,pre,0.0552614,,,,,,,,,,,,
41-50-16,pre,0.0249107,,,,,,,,,,,,
41-50-16,pre,0.076372,,,,,,,,,,,,
41-50-16,pre,0.0734969,,,,,,,,,,,,
41-50-16,pre,0.157073,,,,,,,,,,,,
41-50-16,pre,0.0290481,,,,,,,,,,,,
41-50-16,pre,0.0394219,,,,,,,,,,,,
41-50-16,pre,0.0291398,,,,,,,,,,,,
41-50-16,pre,0.0587193,,,,,,,,,,,,
41-50-16,pre,0.0412127,,,,,,,,,,,,
41-50-16,pre,0.0242375,,,,,,,,,,,,
41-50-16,pre,0.118364,,,,,,,,,,,,
41-50-16,pre,0.033095,,,,,,,,,,,,
41-50-16,pre,0.0355668,,,,,,,,,,,,
41-50-16,pre,0.0645719,,,,,,,,,,,,
41-50-16,pre,0.031415,,,,,,,,,,,,
41-50-16,pre,0.0460814,,,,,,,,,,,,
41-50-16,pre,0.0319077,,,,,,,,,,,,
41-50-16,pre,0.0701783,,,,,,,,,,,,
41-50-16,pre,0.0254671,,,,,,,,,,,,
41-50-16,pre,0.0464028,,,,,,,,,,,,
41-50-16,pre,0.0258433,,,,,,,,,,,,
41-50-16,pre,0.0600941,,,,,,,,,,,,
41-50-16,pre,0.0345984,,,,,,,,,,,,
41-50-16,pre,0.131554,,,,,,,,,,,,
41-50-16,pre,0.0362767,,,,,,,,,,,,
41-50-16,pre,0.029326,,,,,,,,,,,,
41-50-16,pre,0.125289,,,,,,,,,,,,
41-50-16,pre,0.068173,,,,,,,,,,,,
41-50-16,pre,0.0392426,,,,,,,,,,,,
41-50-16,pre,0.032063,,,,,,,,,,,,
41-50-16,pre,0.0290481,,,,,,,,,,,,
41-50-16,pre,0.0555552,,,,,,,,,,,,
41-50-16,pre,0.0374301,,,,,,,,,,,,
41-50-16,pre,0.0352881,,,,,,,,,,,,
41-50-16,pre,0.0323523,,,,,,,,,,,,
41-50-16,pre,0.0817849,,,,,,,,,,,,
41-50-16,pre,0.136127,,,,,,,,,,,,
41-50-16,pre,0.0787326,,,,,,,,,,,,
41-50-16,pre,0.0240272,,,,,,,,,,,,
41-50-16,pre,0.0425451,,,,,,,,,,,,
41-50-16,pre,0.0639482,,,,,,,,,,,,
41-50-16,pre,0.112332,,,,,,,,,,,,
41-50-16,pre,0.0694163,,,,,,,,,,,,
41-50-16,pre,0.0671536,,,,,,,,,,,,
41-50-16,pre,0.0283781,,,,,,,,,,,,
41-50-16,pre,0.0523109,,,,,,,,,,,,
41-50-16,pre,0.0348506,,,,,,,,,,,,
41-50-16,pre,0.0353709,,,,,,,,,,,,
41-50-16,pre,0.024007,,,,,,,,,,,,
41-50-16,pre,0.0629125,,,,,,,,,,,,
41-50-16,pre,0.12255,,,,,,,,,,,,
41-50-16,pre,0.0359234,,,,,,,,,,,,
41-50-16,pre,0.165273,,,,,,,,,,,,
41-50-16,pre,0.0845229,,,,,,,,,,,,
41-50-16,pre,0.0262216,,,,,,,,,,,,
41-50-16,pre,0.048965,,,,,,,,,,,,
41-50-16,pre,0.0320585,,,,,,,,,,,,
41-50-16,pre,0.0947405,,,,,,,,,,,,
41-50-16,pre,0.124776,,,,,,,,,,,,
41-50-16,pre,0.0333417,,,,,,,,,,,,
41-50-16,pre,0.0785101,,,,,,,,,,,,
41-50-16,pre,0.060551,,,,,,,,,,,,
41-50-16,pre,0.129712,,,,,,,,,,,,
41-50-16,pre,0.0693455,,,,,,,,,,,,
41-50-16,pre,0.119449,,,,,,,,,,,,
41-50-16,pre,0.0487706,,,,,,,,,,,,
41-50-16,pre,0.0426919,,,,,,,,,,,,
41-50-16,pre,0.0625603,,,,,,,,,,,,
41-50-16,pre,0.042788,,,,,,,,,,,,
41-50-16,pre,0.114616,,,,,,,,,,,,
41-50-16,pre,0.0245802,,,,,,,,,,,,
41-50-16,pre,0.0843082,,,,,,,,,,,,
41-50-16,pre,0.124436,,,,,,,,,,,,
41-50-16,pre,0.040022,,,,,,,,,,,,
41-50-16,pre,0.027789,,,,,,,,,,,,
41-50-16,pre,0.044019,,,,,,,,,,,,
41-50-16,pre,0.178594,,,,,,,,,,,,
41-50-16,pre,0.0757234,,,,,,,,,,,,
41-50-16,pre,0.115545,,,,,,,,,,,,
41-50-16,pre,0.0355832,,,,,,,,,,,,
41-50-16,pre,0.088492,,,,,,,,,,,,
41-50-16,pre,0.0930485,,,,,,,,,,,,
41-50-16,pre,0.505807,,,,,,,,,,,,
41-50-16,pre,0.287449,,,,,,,,,,,,
41-50-16,pre,0.0546148,,,,,,,,,,,,
41-50-16,pre,0.0983314,,,,,,,,,,,,
41-50-16,pre,0.0274594,,,,,,,,,,,,
41-50-16,pre,0.0528608,,,,,,,,,,,,
41-50-16,pre,0.0756431,,,,,,,,,,,,
41-50-16,pre,0.0402765,,,,,,,,,,,,
41-50-16,pre,0.0239525,,,,,,,,,,,,
41-50-16,pre,0.0425894,,,,,,,,,,,,
41-50-16,pre,0.0250515,,,,,,,,,,,,
41-50-16,pre,0.0327273,,,,,,,,,,,,
41-50-16,pre,0.209401,,,,,,,,,,,,
41-50-16,pre,0.0666916,,,,,,,,,,,,
41-50-16,pre,0.109815,,,,,,,,,,,,
41-50-16,pre,0.0309579,,,,,,,,,,,,
41-50-16,pre,0.310956,,,,,,,,,,,,
41-50-16,pre,0.0471187,,,,,,,,,,,,
41-50-16,pre,0.0286752,,,,,,,,,,,,
41-50-16,pre,0.107856,,,,,,,,,,,,
41-50-16,pre,0.0252072,,,,,,,,,,,,
41-50-16,pre,0.0498982,,,,,,,,,,,,
41-50-16,pre,0.0611793,,,,,,,,,,,,
41-50-16,pre,0.0293828,,,,,,,,,,,,
41-50-16,pre,0.127242,,,,,,,,,,,,
41-50-16,pre,0.355433,,,,,,,,,,,,
41-50-16,pre,0.0347468,,,,,,,,,,,,
41-50-16,pre,0.103241,,,,,,,,,,,,
41-50-16,pre,0.0752719,,,,,,,,,,,,
41-50-16,pre,0.111931,,,,,,,,,,,,
41-50-16,pre,0.0435239,,,,,,,,,,,,
41-50-16,pre,0.0795419,,,,,,,,,,,,
41-50-16,pre,0.0558258,,,,,,,,,,,,
41-50-16,pre,0.0865391,,,,,,,,,,,,
41-50-16,pre,0.0439617,,,,,,,,,,,,
41-50-16,pre,0.0495116,,,,,,,,,,,,
41-50-16,pre,0.0426857,,,,,,,,,,,,
41-50-16,pre,0.100518,,,,,,,,,,,,
41-50-16,pre,0.0242161,,,,,,,,,,,,
41-50-16,pre,0.156172,,,,,,,,,,,,
41-50-16,pre,0.0576051,,,,,,,,,,,,
41-50-16,pre,0.0502895,,,,,,,,,,,,
41-50-16,pre,0.0938126,,,,,,,,,,,,
41-50-16,pre,0.0291181,,,,,,,,,,,,
41-50-16,pre,0.0375107,,,,,,,,,,,,
41-50-16,pre,0.0347982,,,,,,,,,,,,
41-50-16,pre,0.0467017,,,,,,,,,,,,
41-50-16,pre,0.0515224,,,,,,,,,,,,
41-50-16,pre,0.0634162,,,,,,,,,,,,
41-50-16,pre,0.0331757,,,,,,,,,,,,
41-50-16,pre,0.0276645,,,,,,,,,,,,
41-50-16,pre,0.0496529,,,,,,,,,,,,
41-50-16,pre,0.0242157,,,,,,,,,,,,
41-50-16,pre,0.075944,,,,,,,,,,,,
41-50-16,pre,0.0874325,,,,,,,,,,,,
41-50-16,pre,0.0373378,,,,,,,,,,,,
41-50-16,pre,0.0639464,,,,,,,,,,,,
41-50-16,pre,0.0257369,,,,,,,,,,,,
41-50-16,pre,0.0322911,,,,,,,,,,,,
41-50-16,pre,0.0837429,,,,,,,,,,,,
41-50-16,pre,0.0640029,,,,,,,,,,,,
41-50-16,pre,0.0355963,,,,,,,,,,,,
41-50-16,pre,0.0444327,,,,,,,,,,,,
41-50-16,pre,0.0285951,,,,,,,,,,,,
41-50-16,pre,0.112712,,,,,,,,,,,,
41-50-16,pre,0.205204,,,,,,,,,,,,
41-50-16,pre,0.0628703,,,,,,,,,,,,
41-50-16,pre,0.141064,,,,,,,,,,,,
41-50-16,pre,0.024913,,,,,,,,,,,,
41-50-16,pre,0.0289373,,,,,,,,,,,,
41-50-16,pre,0.0399411,,,,,,,,,,,,
41-50-16,pre,0.0921946,,,,,,,,,,,,
41-50-16,pre,0.0519393,,,,,,,,,,,,
41-50-16,pre,0.0243905,,,,,,,,,,,,
41-50-16,pre,0.0331688,,,,,,,,,,,,
41-50-16,pre,0.0719126,,,,,,,,,,,,
41-50-16,pre,0.0424143,,,,,,,,,,,,
41-50-16,pre,0.0411651,,,,,,,,,,,,
41-50-16,pre,0.0325081,,,,,,,,,,,,
41-50-16,pre,0.0555833,,,,,,,,,,,,
41-50-16,pre,0.0408517,,,,,,,,,,,,
41-50-16,pre,0.0309798,,,,,,,,,,,,
41-50-16,pre,0.0361442,,,,,,,,,,,,
41-50-16,pre,0.0909599,,,,,,,,,,,,
41-50-16,pre,0.056385,,,,,,,,,,,,
41-50-16,pre,0.0396438,,,,,,,,,,,,
41-50-16,pre,0.0247068,,,,,,,,,,,,
41-50-16,pre,0.102662,,,,,,,,,,,,
41-50-16,pre,0.0553767,,,,,,,,,,,,
41-50-16,pre,0.0262634,,,,,,,,,,,,
41-50-16,pre,0.0798226,,,,,,,,,,,,
41-50-16,pre,0.109737,,,,,,,,,,,,
41-50-16,pre,0.142463,,,,,,,,,,,,
41-50-16,pre,0.197693,,,,,,,,,,,,
41-50-16,pre,0.0524696,,,,,,,,,,,,
41-50-16,pre,0.0371548,,,,,,,,,,,,
41-50-16,pre,0.0409632,,,,,,,,,,,,
41-50-16,pre,0.0333846,,,,,,,,,,,,
41-50-16,pre,0.024007,,,,,,,,,,,,
41-50-16,pre,0.0564793,,,,,,,,,,,,
41-50-16,pre,0.068957,,,,,,,,,,,,
41-50-16,pre,0.475486,,,,,,,,,,,,
41-50-16,pre,0.0224543,,,,,,,,,,,,
41-50-16,pre,0.037142,,,,,,,,,,,,
41-50-16,pre,0.0934648,,,,,,,,,,,,
41-50-16,pre,0.024092,,,,,,,,,,,,
41-50-16,pre,0.0411227,,,,,,,,,,,,
41-50-16,pre,0.0349429,,,,,,,,,,,,
41-50-16,pre,0.0475212,,,,,,,,,,,,
41-50-16,pre,0.0290999,,,,,,,,,,,,
41-50-16,pre,0.043897,,,,,,,,,,,,
41-50-16,pre,0.0309579,,,,,,,,,,,,
41-50-16,pre,0.12552,,,,,,,,,,,,
41-50-16,pre,0.0290344,,,,,,,,,,,,
41-50-16,pre,0.102203,,,,,,,,,,,,
41-50-16,pre,0.162411,,,,,,,,,,,,
41-50-16,pre,0.0283043,,,,,,,,,,,,
41-50-16,pre,0.0243176,,,,,,,,,,,,
41-50-16,pre,0.0298897,,,,,,,,,,,,
41-50-16,pre,0.039576,,,,,,,,,,,,
41-50-16,pre,0.0405447,,,,,,,,,,,,
41-50-16,pre,0.0700993,,,,,,,,,,,,
41-50-16,pre,0.0455323,,,,,,,,,,,,
41-50-16,pre,0.0297265,,,,,,,,,,,,
41-50-16,pre,0.0924901,,,,,,,,,,,,
41-50-16,pre,0.0281925,,,,,,,,,,,,
41-50-16,pre,0.0406402,,,,,,,,,,,,
41-50-16,pre,0.0795307,,,,,,,,,,,,
41-50-16,pre,0.0411569,,,,,,,,,,,,
41-50-16,pre,0.0475029,,,,,,,,,,,,
41-50-16,pre,0.0438086,,,,,,,,,,,,
41-50-16,pre,0.0270345,,,,,,,,,,,,
41-50-16,pre,0.0348486,,,,,,,,,,,,
41-50-16,pre,0.0456734,,,,,,,,,,,,
41-50-16,pre,0.114296,,,,,,,,,,,,
41-50-16,pre,0.0388754,,,,,,,,,,,,
41-50-16,pre,0.0837042,,,,,,,,,,,,
41-50-16,pre,0.0807188,,,,,,,,,,,,
41-50-16,pre,0.123686,,,,,,,,,,,,
41-50-16,pre,0.0762203,,,,,,,,,,,,
41-50-16,pre,0.0682904,,,,,,,,,,,,
41-50-16,pre,0.0781361,,,,,,,,,,,,
41-50-16,pre,0.02398,,,,,,,,,,,,
41-50-16,pre,0.0331817,,,,,,,,,,,,
41-50-16,pre,0.030095,,,,,,,,,,,,
41-50-16,pre,0.0599956,,,,,,,,,,,,
41-50-16,pre,0.0700722,,,,,,,,,,,,
41-50-16,pre,0.0260136,,,,,,,,,,,,
41-50-16,pre,0.0515511,,,,,,,,,,,,
41-50-16,pre,0.024913,,,,,,,,,,,,
41-50-16,pre,0.0847156,,,,,,,,,,,,
41-50-16,pre,1.72046,,,,,,,,,,,,
41-50-16,pre,0.0342078,,,,,,,,,,,,
41-50-16,pre,0.0331062,,,,,,,,,,,,
41-50-16,pre,0.0246852,,,,,,,,,,,,
41-50-16,pre,0.0383454,,,,,,,,,,,,
41-50-16,pre,0.0433042,,,,,,,,,,,,
41-50-16,pre,0.146641,,,,,,,,,,,,
41-50-16,pre,0.0411649,,,,,,,,,,,,
41-50-16,pre,0.097511,,,,,,,,,,,,
41-50-16,pre,0.0955954,,,,,,,,,,,,
41-50-16,pre,0.0483874,,,,,,,,,,,,
41-50-16,pre,0.0666788,,,,,,,,,,,,
41-50-16,pre,0.0393574,,,,,,,,,,,,
41-50-16,pre,0.0634877,,,,,,,,,,,,
41-50-16,pre,0.0333929,,,,,,,,,,,,
41-50-16,pre,0.111899,,,,,,,,,,,,
41-50-16,pre,0.0639011,,,,,,,,,,,,
41-50-16,pre,0.0413227,,,,,,,,,,,,
41-50-16,pre,0.0487831,,,,,,,,,,,,
41-50-16,pre,0.0682718,,,,,,,,,,,,
41-50-16,pre,0.081253,,,,,,,,,,,,
41-50-16,pre,0.0330378,,,,,,,,,,,,
41-50-16,pre,0.0956515,,,,,,,,,,,,
41-50-16,pre,0.0337387,,,,,,,,,,,,
41-50-16,pre,0.0440184,,,,,,,,,,,,
41-50-16,pre,0.0324845,,,,,,,,,,,,
41-50-16,pre,0.0566447,,,,,,,,,,,,
41-50-16,pre,0.0291223,,,,,,,,,,,,
41-50-16,pre,0.0297313,,,,,,,,,,,,
41-50-16,pre,0.174296,,,,,,,,,,,,
41-50-16,pre,0.0772583,,,,,,,,,,,,
41-50-16,pre,0.0597768,,,,,,,,,,,,
41-50-16,pre,0.0509891,,,,,,,,,,,,
41-50-16,pre,0.307942,,,,,,,,,,,,
41-50-16,pre,0.0574407,,,,,,,,,,,,
41-50-16,pre,0.0471061,,,,,,,,,,,,
41-50-16,pre,0.0873699,,,,,,,,,,,,
41-50-16,pre,0.019699,,,,,,,,,,,,
41-50-16,pre,0.0583383,,,,,,,,,,,,
41-50-16,pre,0.0333915,,,,,,,,,,,,
41-50-16,pre,0.0332405,,,,,,,,,,,,
41-50-16,pre,0.0533281,,,,,,,,,,,,
41-50-16,pre,0.0333929,,,,,,,,,,,,
41-50-16,pre,0.0579587,,,,,,,,,,,,
41-50-16,pre,0.0570751,,,,,,,,,,,,
41-50-16,pre,0.107983,,,,,,,,,,,,
41-50-16,pre,0.051755,,,,,,,,,,,,
41-50-16,pre,0.0355846,,,,,,,,,,,,
41-50-16,pre,0.0938619,,,,,,,,,,,,
41-50-16,pre,0.0572661,,,,,,,,,,,,
41-50-16,pre,0.0727376,,,,,,,,,,,,
41-50-16,pre,0.032275,,,,,,,,,,,,
41-50-16,pre,0.0626333,,,,,,,,,,,,
41-50-16,pre,0.0443472,,,,,,,,,,,,
41-50-16,pre,0.175512,,,,,,,,,,,,
41-50-16,pre,0.0874566,,,,,,,,,,,,
41-50-16,pre,0.0273792,,,,,,,,,,,,
41-50-16,pre,0.287911,,,,,,,,,,,,
41-50-16,pre,0.0642124,,,,,,,,,,,,
41-50-16,pre,0.0681984,,,,,,,,,,,,
41-50-16,pre,0.0627131,,,,,,,,,,,,
41-50-16,pre,0.244812,,,,,,,,,,,,
41-50-16,pre,0.0404752,,,,,,,,,,,,
41-50-16,pre,0.0541393,,,,,,,,,,,,
41-50-16,pre,0.0260136,,,,,,,,,,,,
41-50-16,pre,0.109767,,,,,,,,,,,,
41-50-16,pre,0.0830195,,,,,,,,,,,,
41-50-16,pre,0.0905772,,,,,,,,,,,,
41-50-16,pre,0.024913,,,,,,,,,,,,
41-50-16,pre,0.0333863,,,,,,,,,,,,
41-50-16,pre,0.208681,,,,,,,,,,,,
41-50-16,pre,0.0973974,,,,,,,,,,,,
41-50-16,pre,0.0243176,,,,,,,,,,,,
41-50-16,pre,0.0395066,,,,,,,,,,,,
41-50-16,pre,0.0524895,,,,,,,,,,,,
41-50-16,pre,0.043973,,,,,,,,,,,,
41-50-16,pre,0.0285955,,,,,,,,,,,,
41-50-16,pre,0.0332213,,,,,,,,,,,,
41-50-16,pre,0.0614803,,,,,,,,,,,,
41-50-16,pre,0.176014,,,,,,,,,,,,
41-50-16,pre,0.0395054,,,,,,,,,,,,
41-50-16,pre,0.0945769,,,,,,,,,,,,
41-50-16,pre,0.210801,,,,,,,,,,,,
41-50-16,pre,0.230375,,,,,,,,,,,,
41-50-16,pre,0.0274765,,,,,,,,,,,,
41-50-16,pre,0.0983251,,,,,,,,,,,,
41-50-16,pre,0.0383538,,,,,,,,,,,,
41-50-16,pre,0.0447931,,,,,,,,,,,,
41-50-16,pre,0.0239525,,,,,,,,,,,,
41-50-16,pre,0.0531369,,,,,,,,,,,,
41-50-16,pre,0.0310891,,,,,,,,,,,,
41-50-16,pre,0.0546263,,,,,,,,,,,,
41-50-16,pre,0.031266,,,,,,,,,,,,
41-50-16,pre,0.0555001,,,,,,,,,,,,
41-50-16,pre,0.0472406,,,,,,,,,,,,
41-50-16,pre,0.0769584,,,,,,,,,,,,
41-50-16,pre,0.0268915,,,,,,,,,,,,
41-50-16,pre,0.160221,,,,,,,,,,,,
41-50-16,pre,0.0436353,,,,,,,,,,,,
41-50-16,pre,0.0385306,,,,,,,,,,,,
41-50-16,pre,0.224639,,,,,,,,,,,,
41-50-16,pre,0.0333451,,,,,,,,,,,,
41-50-16,pre,0.0410895,,,,,,,,,,,,
41-50-16,pre,0.0884765,,,,,,,,,,,,
41-50-16,pre,0.0401673,,,,,,,,,,,,
41-50-16,pre,0.0923807,,,,,,,,,,,,
41-50-16,pre,0.0371323,,,,,,,,,,,,
41-50-16,pre,0.224271,,,,,,,,,,,,
41-50-16,pre,0.033563,,,,,,,,,,,,
41-50-16,pre,0.041836,,,,,,,,,,,,
41-50-16,pre,0.0500274,,,,,,,,,,,,
41-50-16,pre,0.228784,,,,,,,,,,,,
41-50-16,pre,0.0455802,,,,,,,,,,,,
41-50-16,pre,0.0766158,,,,,,,,,,,,
41-50-16,pre,0.0522853,,,,,,,,,,,,
41-50-16,pre,0.0658915,,,,,,,,,,,,
41-50-16,pre,0.0346562,,,,,,,,,,,,
41-50-16,pre,0.0704046,,,,,,,,,,,,
41-50-16,pre,0.0283917,,,,,,,,,,,,
41-50-16,pre,0.0271936,,,,,,,,,,,,
41-50-16,pre,0.041538,,,,,,,,,,,,
41-50-16,pre,0.0246416,,,,,,,,,,,,
41-50-16,pre,0.0234343,,,,,,,,,,,,
41-50-16,pre,0.0625956,,,,,,,,,,,,
41-50-16,pre,0.0324781,,,,,,,,,,,,
41-50-16,pre,0.105708,,,,,,,,,,,,
41-50-16,pre,0.0275357,,,,,,,,,,,,
41-50-16,pre,0.0889087,,,,,,,,,,,,
41-50-16,pre,0.0650295,,,,,,,,,,,,
41-50-16,pre,0.0357001,,,,,,,,,,,,
41-50-16,pre,0.115024,,,,,,,,,,,,
41-50-16,pre,0.0376862,,,,,,,,,,,,
41-50-16,pre,0.129132,,,,,,,,,,,,
41-50-16,pre,0.0391892,,,,,,,,,,,,
41-50-16,pre,0.190658,,,,,,,,,,,,
41-50-16,pre,0.0771976,,,,,,,,,,,,
41-50-16,pre,0.0358881,,,,,,,,,,,,
41-50-16,pre,0.0281903,,,,,,,,,,,,
41-50-16,pre,0.0328298,,,,,,,,,,,,
41-50-16,pre,0.0458765,,,,,,,,,,,,
41-50-16,pre,0.200787,,,,,,,,,,,,
41-50-16,pre,0.0354796,,,,,,,,,,,,
41-50-16,pre,0.116457,,,,,,,,,,,,
41-50-16,pre,0.216578,,,,,,,,,,,,
41-50-16,pre,0.0563041,,,,,,,,,,,,
41-50-16,pre,0.0429802,,,,,,,,,,,,
41-50-16,pre,0.0978637,,,,,,,,,,,,
41-50-16,pre,0.0854356,,,,,,,,,,,,
41-50-16,pre,0.128908,,,,,,,,,,,,
41-50-16,pre,0.0294282,,,,,,,,,,,,
41-50-16,pre,0.075169,,,,,,,,,,,,
