,site,top,bottom,moisture,ftc,length_3d_mm,width_3d_mm,area_3d_mm,vol_3d_mm,eq_diam_mm,eq_sa_mm,pore_shape_factor
724,tool,28,38,0.16,before,1.73E-01,0.0638237,0.0285153,0.000138447,0.0641842,0.012942141,0.453866567
725,tool,28,38,0.16,before,1.24E-01,0.0374216,0.0116887,5.27E-05,0.0465284,0.006801209,0.581861869
726,tool,28,38,0.16,before,3.12E-01,0.212514,0.164456,0.000803212,0.11533,0.041786352,0.254088339
727,tool,28,38,0.16,before,2.32E-01,0.0496057,0.0407347,0.000187892,0.0710619,0.015864395,0.389456522
728,tool,28,38,0.16,before,0.0381117,0.016055,0.000898514,3.30E-06,0.0184648,0.001071122,1.192104261
729,tool,28,38,0.16,before,4.70E-02,0.0180408,0.00139919,5.49E-06,0.0218925,0.001505707,1.076127914
730,tool,28,38,0.16,before,3.02E-02,0.0123278,0.00107877,4.40E-06,0.0203232,0.00129758,1.202832612
731,tool,28,38,0.16,before,9.24E-02,0.0412392,0.00758974,3.63E-05,0.0410654,0.005297878,0.698031609
732,tool,28,38,0.16,before,2.34E-02,0.0112976,0.00060072,2.20E-06,0.0161305,0.000817421,1.360734639
733,tool,28,38,0.16,before,7.18E-02,0.0259764,0.00331995,1.32E-05,0.0293111,0.00269907,0.812985058
734,tool,28,38,0.16,before,1.18E-01,0.0411532,0.00694413,3.08E-05,0.0388768,0.004748221,0.683774737
735,tool,28,38,0.16,before,3.02E-01,0.0672075,0.0295161,0.000134052,0.0634977,0.012666769,0.429147798
736,tool,28,38,0.16,before,3.74E-02,0.0167809,0.000898514,3.30E-06,0.0184648,0.001071122,1.192104261
737,tool,28,38,0.16,before,4.22E-01,0.106538,0.053005,0.000247227,0.0778692,0.0190494,0.359388735
738,tool,28,38,0.16,before,1.77E-01,0.0551139,0.0154878,7.25E-05,0.0517392,0.00840987,0.542999662
739,tool,28,38,0.16,before,2.16E-02,0.0159545,0.000600901,2.20E-06,0.0161305,0.000817421,1.360324766
740,tool,28,38,0.16,before,1.02E-01,0.0293541,0.00720765,3.19E-05,0.0393342,0.004860607,0.674367802
741,tool,28,38,0.16,before,9.72E-02,0.0263921,0.00651008,2.97E-05,0.0384084,0.004634494,0.71189506
742,tool,28,38,0.16,before,9.28E-02,0.0262974,0.00369349,1.54E-05,0.0308566,0.002991204,0.809858392
743,tool,28,38,0.16,before,1.13E-02,0.0112976,0.000319891,1.10E-06,0.0128028,0.000514944,1.609747553
744,tool,28,38,0.16,before,7.99E-02,0.0253429,0.00336041,1.43E-05,0.0301037,0.002847014,0.847222262
745,tool,28,38,0.16,before,3.71E-02,0.0166327,0.00139901,5.49E-06,0.0218925,0.001505707,1.076266371
746,tool,28,38,0.16,before,4.37E-02,0.013358,0.00115689,4.40E-06,0.0203232,0.00129758,1.121610297
747,tool,28,38,0.16,after,0.238046,0.0509471,0.0310443,0.000169213,0.0686244,0.014794728,0.476568268
748,tool,28,38,0.16,after,0.232368,0.0744442,0.0225168,0.000115372,0.0603997,0.011460919,0.50899412
749,tool,28,38,0.16,after,0.593761,0.247026,0.8175,0.00593674,0.224655,0.15855577,0.193952012
750,tool,28,38,0.16,after,0.863418,0.228623,0.31583,0.00222065,0.161868,0.082313653,0.260626453
751,tool,28,38,0.16,after,0.258157,0.102275,0.0663643,0.000379081,0.0897934,0.025330205,0.381684204
752,tool,28,38,0.16,after,0.0234263,0.0112976,0.00060072,2.20E-06,0.0161305,0.000817421,1.360734639
753,tool,28,38,0.16,after,0.0215651,0.0159545,0.000600901,2.20E-06,0.0161305,0.000817421,1.360324766
754,tool,28,38,0.16,after,1.71634,0.391879,0.971407,0.00663117,0.233094,0.170691566,0.175715808
755,tool,28,38,0.16,after,0.79745,0.34895,0.825305,0.00576862,0.222514,0.155548044,0.188473406
756,tool,28,38,0.16,after,0.455742,0.138247,0.187039,0.00129986,0.135404,0.057598724,0.307950341
757,tool,28,38,0.16,after,0.138703,0.0834709,0.0225801,0.000140645,0.064522,0.013078728,0.579214804
758,tool,28,38,0.16,after,0.0294083,0.0123278,0.000859275,3.30E-06,0.0184648,0.001071122,1.246541989
759,tool,28,38,0.16,after,0.0234263,0.0112976,0.00060072,2.20E-06,0.0161305,0.000817421,1.360734639
760,tool,28,38,0.16,after,0.308401,0.0843857,0.035845,0.000201078,0.0726867,0.016598154,0.463053523
761,tool,28,38,0.16,after,0.877691,0.268704,0.415901,0.0028975,0.176878,0.098287324,0.236323846
762,tool,28,38,0.16,after,0.0420855,0.0212148,0.00116204,4.40E-06,0.0203232,0.00129758,1.116639476
763,tool,28,38,0.16,after,0.0215651,0.0159545,0.000600901,2.20E-06,0.0161305,0.000817421,1.360324766
764,tool,28,38,0.16,after,3.73543,0.923306,3.65616,0.0255577,0.365461,0.419596589,0.114764285
765,tool,28,38,0.16,after,0.0234263,0.0112976,0.00060072,2.20E-06,0.0161305,0.000817421,1.360734639
766,tool,28,38,0.16,after,0.0112976,0.0112976,0.000319891,1.10E-06,0.0128028,0.000514944,1.609747553
767,tool,28,38,0.16,after,0.448127,0.0779057,0.0346697,0.000174707,0.0693591,0.015113212,0.435919892
768,tool,28,38,0.16,after,0.318423,0.198423,0.227019,0.00151852,0.142607,0.063889805,0.281429328
769,tool,28,38,0.16,after,0.314055,0.138056,0.126067,0.000838373,0.116989,0.042997176,0.341066066
770,tool,28,38,0.16,after,0.0112976,0.0112976,0.000319891,1.10E-06,0.0128028,0.000514944,1.609747553
771,tool,28,38,0.16,after,0.0418623,0.0220875,0.00135943,5.49E-06,0.0218925,0.001505707,1.107602022
772,tool,28,38,0.16,after,0.11276,0.0394215,0.00792088,3.96E-05,0.0422739,0.005614286,0.708795694
773,tool,28,38,0.16,after,0.0459325,0.0245343,0.001595,6.59E-06,0.0232642,0.001700302,1.066020192
774,tool,28,38,0.16,after,0.0588167,0.0260414,0.00205593,8.79E-06,0.0256056,0.002059775,1.001870208
775,tool,28,38,0.16,after,0.293171,0.099818,0.0825111,0.000538405,0.100934,0.032005517,0.387893467
776,tool,28,38,0.16,after,0.0379162,0.013358,0.00159588,6.59E-06,0.0232642,0.001700302,1.065432367
777,tool,28,38,0.16,after,0.0303493,0.0142165,0.000859452,3.30E-06,0.0184648,0.001071122,1.24628527
778,tool,28,38,0.16,after,0.190032,0.080666,0.0290948,0.000175806,0.0695043,0.015176556,0.521624335
779,tool,28,38,0.16,after,0.124336,0.0357051,0.0065263,3.08E-05,0.0388768,0.004748221,0.7275517
780,tool,28,38,0.16,after,0.158433,0.0454552,0.01487,7.69E-05,0.052764,0.008746319,0.588185518
781,tool,28,38,0.16,after,0.0215651,0.0159545,0.000600901,2.20E-06,0.0161305,0.000817421,1.360324766
782,tool,28,38,0.16,after,0.0519152,0.0251484,0.0021226,8.79E-06,0.0256056,0.002059775,0.970401874
783,tool,28,38,0.16,after,0.0112976,0.0112976,0.000319891,1.10E-06,0.0128028,0.000514944,1.609747553
784,tool,28,38,0.16,after,0.0817899,0.0205349,0.00366928,1.54E-05,0.0308566,0.002991204,0.815201857
785,tool,28,38,0.16,after,0.556749,0.113432,0.0887477,0.000508738,0.0990448,0.030818623,0.347261091
786,tool,28,38,0.16,after,1.74159,0.514504,1.68199,0.0113252,0.278622,0.243882525,0.144996418
787,tool,28,38,0.16,after,0.0112976,0.0112976,0.000319891,1.10E-06,0.0128028,0.000514944,1.609747553
788,tool,28,38,0.16,after,0.0112976,0.0112976,0.000319891,1.10E-06,0.0128028,0.000514944,1.609747553
789,tool,28,38,0.16,after,0.891261,0.16593,0.398988,0.00270191,0.172806,0.093813969,0.2351298
790,tool,28,38,0.16,after,0.0112976,0.0112976,0.000319891,1.10E-06,0.0128028,0.000514944,1.609747553
791,tool,28,38,0.16,after,0.231337,0.048611,0.0489033,0.000257116,0.0788939,0.01955405,0.399851341
792,tool,28,38,0.16,after,0.0112976,0.0112976,0.000319891,1.10E-06,0.0128028,0.000514944,1.609747553
793,tool,28,38,0.16,after,0.0227322,0.0142193,0.00060072,2.20E-06,0.0161305,0.000817421,1.360734639
794,tool,28,38,0.16,after,0.0112976,0.0112976,0.000319891,1.10E-06,0.0128028,0.000514944,1.609747553
795,tool,28,38,0.16,after,0.0234263,0.0112976,0.00060072,2.20E-06,0.0161305,0.000817421,1.360734639
796,tool,28,38,0.16,after,0.0436957,0.013358,0.00115689,4.40E-06,0.0203232,0.00129758,1.121610297
797,tool,28,38,0.16,after,0.218152,0.0582377,0.0241734,0.000131854,0.0631488,0.012527952,0.518253613
798,tool,28,38,0.16,after,0.0500973,0.0264452,0.00271886,1.21E-05,0.0284732,0.002546962,0.936775631
799,tool,28,38,0.16,after,0.0772753,0.0345263,0.00459556,2.09E-05,0.034163,0.003666586,0.797854013
800,tool,28,38,0.16,after,0.0303493,0.0142165,0.000859452,3.30E-06,0.0184648,0.001071122,1.24628527
801,tool,28,38,0.16,after,0.0112976,0.0112976,0.000319891,1.10E-06,0.0128028,0.000514944,1.609747553
802,tool,28,38,0.16,after,2.64395,0.471908,2.29482,0.0158071,0.311376,0.304593158,0.13273074
803,tool,28,38,0.16,after,0.0112976,0.0112976,0.000319891,1.10E-06,0.0128028,0.000514944,1.609747553
804,tool,28,38,0.16,after,0.896293,0.268139,0.603089,0.00402815,0.19741,0.12243009,0.203005013
805,tool,28,38,0.16,after,0.0112976,0.0112976,0.000319891,1.10E-06,0.0128028,0.000514944,1.609747553
806,tool,28,38,0.16,after,0.0328903,0.013358,0.000915124,3.30E-06,0.0184648,0.001071122,1.170466918
807,tool,28,38,0.16,after,0.112917,0.0321356,0.0128342,6.59E-05,0.0501212,0.007892104,0.614927606
808,tool,28,38,0.16,after,0.0589061,0.0292774,0.00263542,1.21E-05,0.0284732,0.002546962,0.966434873
809,tool,28,38,0.16,after,0.316744,0.0890454,0.0416831,0.000234041,0.0764595,0.018365924,0.440608397
810,tool,28,38,0.16,after,0.0961699,0.0367129,0.0111932,6.37E-05,0.049558,0.007715737,0.689323607
811,tool,28,38,0.16,after,0.444702,0.162324,0.232246,0.00154929,0.143564,0.064750179,0.278799975
812,tool,28,38,0.16,after,0.0491836,0.0183592,0.0011845,4.40E-06,0.0203232,0.00129758,1.095466219
813,tool,28,38,0.16,after,0.0357086,0.0245343,0.0011007,4.40E-06,0.0203232,0.00129758,1.178867754
814,tool,28,38,0.16,after,0.0299331,0.0248641,0.00109573,4.40E-06,0.0203232,0.00129758,1.184214849
815,tool,28,38,0.16,after,0.0215651,0.0159545,0.000600901,2.20E-06,0.0161305,0.000817421,1.360324766
816,tool,28,38,0.16,after,0.146185,0.0373949,0.011218,5.82E-05,0.0480909,0.00726567,0.647679642
817,tool,28,38,0.16,after,0.0112976,0.0112976,0.000319891,1.10E-06,0.0128028,0.000514944,1.609747553
818,tool,28,38,0.16,after,0.369312,0.105445,0.0765685,0.000424131,0.0932181,0.027299228,0.356533405
819,tool,28,38,0.16,after,0.0994151,0.041463,0.00806708,4.07E-05,0.0426617,0.005717763,0.708777339
820,tool,28,38,0.16,after,0.0112976,0.0112976,0.000319891,1.10E-06,0.0128028,0.000514944,1.609747553
821,tool,28,38,0.16,after,0.0215651,0.0159545,0.000600901,2.20E-06,0.0161305,0.000817421,1.360324766
822,tool,28,38,0.16,after,0.0112976,0.0112976,0.000319891,1.10E-06,0.0128028,0.000514944,1.609747553
823,tool,28,38,0.16,after,0.286569,0.0734258,0.0374609,0.00022635,0.0756125,0.017961271,0.479467153
824,tool,28,38,0.16,after,0.532877,0.129728,0.147375,0.000915288,0.120463,0.045588701,0.309338093
825,tool,28,38,0.16,after,0.147027,0.0672231,0.0212704,0.000128558,0.0626181,0.012318268,0.579127232
826,tool,28,38,0.16,after,0.0112976,0.0112976,0.000319891,1.10E-06,0.0128028,0.000514944,1.609747553
827,tool,28,38,0.16,after,0.0112976,0.0112976,0.000319891,1.10E-06,0.0128028,0.000514944,1.609747553
828,tool,28,38,0.16,after,0.401596,0.156539,0.159908,0.00110098,0.128113,0.051562774,0.322452749
829,tool,28,38,0.16,after,0.0112976,0.0112976,0.000319891,1.10E-06,0.0128028,0.000514944,1.609747553
830,tool,28,38,0.16,after,0.0215651,0.0159545,0.000600901,2.20E-06,0.0161305,0.000817421,1.360324766
831,tool,28,38,0.16,after,0.0112976,0.0112976,0.000319891,1.10E-06,0.0128028,0.000514944,1.609747553
832,tool,28,38,0.16,after,0.0834404,0.0367859,0.00798704,4.07E-05,0.0426617,0.005717763,0.715880163
833,tool,28,38,0.16,after,0.0914525,0.0314362,0.00711174,3.41E-05,0.0402184,0.005081588,0.714535121
834,tool,28,38,0.16,after,0.273696,0.095777,0.0865393,0.000586751,0.103869,0.033893918,0.391659257
835,tool,28,38,0.16,after,0.120534,0.0474313,0.01095,6.26E-05,0.0492716,0.007626815,0.696512772
836,tool,28,38,0.16,after,1.02786,0.260335,0.478133,0.00336118,0.185851,0.108512477,0.226950403
837,tool,28,38,0.16,after,0.0297089,0.0154043,0.000859452,3.30E-06,0.0184648,0.001071122,1.24628527
838,tool,28,38,0.16,after,0.136175,0.0319982,0.0171143,8.46E-05,0.0544672,0.009320087,0.544578927
839,tool,28,38,0.16,after,0.207759,0.0467793,0.0373251,0.000193386,0.0717479,0.016172169,0.433278642
840,tool,28,38,0.16,after,0.0112976,0.0112976,0.000319891,1.10E-06,0.0128028,0.000514944,1.609747553
841,tool,28,38,0.16,after,0.167266,0.0431645,0.0137254,6.59E-05,0.0501212,0.007892104,0.574999919
842,tool,28,38,0.16,after,0.260797,0.0841206,0.0343195,0.000203275,0.0729506,0.016718896,0.487154431
843,tool,28,38,0.16,after,0.12458,0.0407033,0.0152672,7.36E-05,0.0519992,0.008494605,0.556395748
844,tool,28,38,0.16,after,0.0112976,0.0112976,0.000319891,1.10E-06,0.0128028,0.000514944,1.609747553
845,tool,28,38,0.16,after,0.835222,0.274811,0.446307,0.00222614,0.162001,0.082448975,0.184736012
846,tool,28,38,0.16,after,0.210256,0.0328971,0.0129192,5.49E-05,0.0471659,0.006988857,0.540966663
847,tool,28,38,0.16,after,0.421286,0.0746399,0.0538844,0.000312055,0.0841545,0.022248696,0.412896793
848,tool,28,38,0.16,after,0.317134,0.0736709,0.059895,0.000282388,0.0813984,0.020815249,0.347528991
849,tool,28,38,0.16,after,0.173947,0.0410698,0.0125011,5.60E-05,0.0474783,0.007081744,0.56648963
850,tool,28,38,0.16,after,0.030152,0.0123278,0.000859275,3.30E-06,0.0184648,0.001071122,1.246541989
851,tool,28,38,0.16,after,0.337671,0.0359632,0.0257795,0.00011757,0.0607807,0.011605965,0.450201334
852,tool,28,38,0.16,after,0.0234263,0.0112976,0.00060072,2.20E-06,0.0161305,0.000817421,1.360734639
853,tool,28,38,0.16,after,0.0978626,0.0185089,0.00384475,1.65E-05,0.0315744,0.003131988,0.814614207
854,tool,28,38,0.16,after,0.0926347,0.0185089,0.00297226,1.21E-05,0.0284732,0.002546962,0.856910833
855,tool,28,38,0.16,after,0.0227322,0.0142193,0.00060072,2.20E-06,0.0161305,0.000817421,1.360734639
856,tool,28,38,0.16,after,0.0328903,0.0143672,0.000881549,3.30E-06,0.0184648,0.001071122,1.215045752
857,tool,28,38,0.16,after,0.0112976,0.0112976,0.000319891,1.10E-06,0.0128028,0.000514944,1.609747553
858,tool,28,38,0.16,after,0.333572,0.0930886,0.0345848,0.000154929,0.0666363,0.013949917,0.403353987
859,tool,28,38,0.16,after,0.331839,0.0427572,0.0396143,0.00019888,0.072421,0.016477029,0.415936393
860,tool,28,38,0.16,after,0.653581,0.170163,0.146141,0.000717507,0.111073,0.038758492,0.265212996
861,tool,28,38,0.16,after,0.256646,0.053432,0.030551,0.000136249,0.0638428,0.012804827,0.419129563
862,tool,28,38,0.16,after,0.113698,0.0143882,0.00527889,2.31E-05,0.0353219,0.003919566,0.742498146
863,tool,28,38,0.16,after,0.351918,0.0791178,0.0654735,0.00029887,0.0829522,0.021617511,0.330171918
864,tool,28,38,0.16,after,0.030152,0.0184534,0.000617508,2.20E-06,0.0161305,0.000817421,1.323740765
865,tool,28,38,0.16,after,0.0297089,0.0154043,0.000859452,3.30E-06,0.0184648,0.001071122,1.24628527
866,tool,28,38,0.16,after,0.0489272,0.021734,0.00212775,8.79E-06,0.0256056,0.002059775,0.968053116
867,tool,28,38,0.16,after,0.0431302,0.0242218,0.00168448,6.59E-06,0.0232642,0.001700302,1.009392932
868,tool,28,38,0.16,after,0.19643,0.0528313,0.016034,7.03E-05,0.0512112,0.0082391,0.513851819
869,tool,28,38,0.16,after,0.0215651,0.0159545,0.000600901,2.20E-06,0.0161305,0.000817421,1.360324766
870,tool,28,38,0.16,after,0.075038,0.0319224,0.00250398,9.89E-06,0.0266309,0.002228033,0.889796524
871,tool,28,38,0.16,after,0.0112976,0.0112976,0.000319891,1.10E-06,0.0128028,0.000514944,1.609747553
872,tool,28,38,0.16,after,0.0112976,0.0112976,0.000319891,1.10E-06,0.0128028,0.000514944,1.609747553
873,tool,28,38,0.16,after,0.0227322,0.0142193,0.00060072,2.20E-06,0.0161305,0.000817421,1.360734639
874,tool,28,38,0.16,after,0.0112976,0.0112976,0.000319891,1.10E-06,0.0128028,0.000514944,1.609747553
875,tool,28,38,0.16,after,0.597441,0.267726,0.285152,0.00133942,0.136764,0.05876158,0.206071076
876,tool,28,38,0.16,after,0.116562,0.0313544,0.00891109,3.96E-05,0.0422739,0.005614286,0.630033546
877,tool,28,38,0.16,after,0.0112976,0.0112976,0.000319891,1.10E-06,0.0128028,0.000514944,1.609747553
878,tool,28,38,0.16,after,0.208125,0.0551783,0.0132353,5.60E-05,0.0474783,0.007081744,0.535064827
879,tool,28,38,0.16,after,0.0719026,0.0274249,0.00292443,1.21E-05,0.0284732,0.002546962,0.870925887
880,tool,28,38,0.16,after,0.0328903,0.0143672,0.000881549,3.30E-06,0.0184648,0.001071122,1.215045752
881,tool,28,38,0.16,after,0.0227322,0.0142193,0.00060072,2.20E-06,0.0161305,0.000817421,1.360734639
882,tool,28,38,0.16,after,0.140428,0.0452868,0.0110837,4.94E-05,0.0455382,0.006514808,0.587782742
883,tool,28,38,0.16,after,0.0380742,0.013358,0.00137638,5.49E-06,0.0218925,0.001505707,1.093961999
884,tool,28,38,0.16,after,0.0328903,0.0143672,0.000881549,3.30E-06,0.0184648,0.001071122,1.215045752
885,tool,28,38,0.16,after,0.0112976,0.0112976,0.000319891,1.10E-06,0.0128028,0.000514944,1.609747553
886,tool,28,38,0.16,after,0.0227322,0.0142193,0.00060072,2.20E-06,0.0161305,0.000817421,1.360734639
887,tool,28,38,0.16,after,0.0215651,0.0159545,0.000600901,2.20E-06,0.0161305,0.000817421,1.360324766
888,tool,28,38,0.16,after,0.0379819,0.013358,0.000898337,3.30E-06,0.0184648,0.001071122,1.192339142
889,tool,28,38,0.16,after,0.325337,0.0759443,0.0450733,0.000204374,0.0730818,0.016779088,0.372262241
890,tool,28,38,0.16,after,0.0380945,0.0123278,0.000898337,3.30E-06,0.0184648,0.001071122,1.192339142
891,tool,28,38,0.16,after,0.0434868,0.0123278,0.00159588,6.59E-06,0.0232642,0.001700302,1.065432367
892,tool,28,38,0.16,after,0.0112976,0.0112976,0.000319891,1.10E-06,0.0128028,0.000514944,1.609747553
893,tool,28,38,0.16,after,0.0112976,0.0112976,0.000319891,1.10E-06,0.0128028,0.000514944,1.609747553
894,tool,28,38,0.16,after,0.120987,0.0462901,0.0105327,4.61E-05,0.0445028,0.006221922,0.590724293
895,tool,28,38,0.16,after,0.219234,0.0545231,0.0338339,0.00015383,0.0664784,0.013883884,0.410354243
896,tool,28,38,0.16,after,0.518639,0.181335,0.171838,0.000813101,0.115802,0.042129082,0.245167435
897,tool,28,38,0.16,after,0.119852,0.0262753,0.00449214,1.87E-05,0.0329196,0.003404544,0.757889149
898,tool,28,38,0.16,after,0.174513,0.0445252,0.0110699,4.83E-05,0.0451983,0.006417917,0.57976284
899,tool,28,38,0.16,after,0.0710319,0.0343717,0.00315148,1.32E-05,0.0293111,0.00269907,0.856445145
900,tool,28,38,0.16,after,0.102161,0.037162,0.00625124,2.75E-05,0.0374356,0.004402704,0.704292877
901,tool,28,38,0.16,after,0.0112976,0.0112976,0.000319891,1.10E-06,0.0128028,0.000514944,1.609747553
902,tool,28,38,0.16,after,0.232774,0.0595368,0.018073,8.24E-05,0.0539915,0.009158,0.506722759
903,tool,28,38,0.16,after,0.077188,0.0307977,0.00385966,1.65E-05,0.0315744,0.003131988,0.811467324
