sample,ftc,volume_mm3,breadth_mm3,surface_calc_area_mm3,surface_calc_vol_mm3,shape_factor
41-50-16,before,0.000482409,0.13173,0.0855,0.000165574,0.1705478
41-50-16,before,5.82E-05,0.0768861,0.0099,3.49E-05,0.521474945
41-50-16,before,0.000362631,0.222107,0.0628,9.65E-05,0.162020901
41-50-16,before,6.59E-05,0.085976,0.0109,4.78E-05,0.584286846
41-50-16,before,2.97E-05,0.0531658,0.0044,9.83E-06,0.504496381
41-50-16,before,1.76E-05,0.0404704,0.0028,5.35E-06,0.528232206
41-50-16,before,2.20E-05,0.0379633,0.0034,1.23E-05,0.758479343
41-50-16,before,2.97E-05,0.041142,0.0048,1.19E-05,0.525142465
41-50-16,before,1.10E-05,0.0333915,0.001,1.15E-06,0.531069761
41-50-16,before,2.64E-05,0.0603503,0.0044,1.53E-05,0.676698344
41-50-16,before,3.85E-05,0.0590397,0.0074,2.77E-05,0.598406463
41-50-16,before,7.69E-06,0.0334967,0.001,1.79E-06,0.712664396
41-50-16,before,2.42E-05,0.0468557,0.005,1.55E-05,0.601055623
41-50-16,before,7.69E-06,0.02579,0.0012,2.97E-06,0.833166634
41-50-16,before,8.02E-05,0.0862478,0.0153,5.64E-05,0.464707452
41-50-16,before,0.000720866,0.396255,0.1254,0.000278685,0.164536618
41-50-16,before,3.30E-05,0.0544531,0.0046,7.67E-06,0.409013222
41-50-16,before,5.49E-06,0.0242518,0.0005,5.87E-07,0.678129837
41-50-16,before,0.000223073,0.147731,0.0461,0.00019116,0.348108714
41-50-16,before,0.000037362,0.049526,0.0063,2.37E-05,0.633074992
41-50-16,before,1.32E-05,0.041273,0.002,5.09E-06,0.715477908
41-50-16,before,1.10E-05,0.0363692,0.0014,1.82E-06,0.514005183
41-50-16,before,1.65E-05,0.0316076,0.0032,6.38E-06,0.519590952
41-50-16,before,0.000217578,0.0858723,0.0382,0.000166409,0.383005036
41-50-16,before,7.69E-06,0.0333934,0.0014,2.94E-06,0.708277307
41-50-16,before,0.000192304,0.124698,0.0309,0.00013342,0.408638639
41-50-16,before,7.69E-06,0.0323512,0.0009,9.45E-07,0.517325521
41-50-16,before,0.000432959,0.0898244,0.0777,0.000332555,0.298748133
41-50-16,before,2.09E-05,0.0477272,0.0031,4.89E-06,0.449644269
41-50-16,before,3.41E-05,0.0453406,0.0051,7.13E-06,0.351171359
41-50-16,before,0.00100328,0.28632,0.1626,0.000711833,0.237109498
41-50-16,before,0.000064834,0.0744495,0.0105,5.06E-05,0.629864977
41-50-16,before,3.63E-05,0.0444309,0.007,2.22E-05,0.546281383
41-50-16,before,7.69E-06,0.023505,0.0013,2.74E-06,0.728024208
41-50-16,before,9.89E-06,0.0323797,0.0018,5.44E-06,0.831499682
41-50-16,before,1.98E-05,0.04739,0.0041,9.55E-06,0.530876386
41-50-16,before,0.000142855,0.121635,0.0229,9.12E-05,0.427984568
41-50-16,before,0.000209886,0.104175,0.0349,0.000112742,0.323381492
41-50-16,before,0.000116481,0.0960021,0.0214,8.58E-05,0.43975702
41-50-16,before,8.79E-06,0.0332358,0.0011,1.33E-06,0.530975042
41-50-16,before,5.49E-06,0.0249068,0.001,2.06E-06,0.782000784
41-50-16,before,2.09E-05,0.0423149,0.0037,9.66E-06,0.592897068
41-50-16,before,8.79E-06,0.0231743,0.0016,3.65E-06,0.716142002
41-50-16,before,1.10E-05,0.0304459,0.0016,2.59E-06,0.569803179
41-50-16,before,7.69E-06,0.0333925,0.0009,1.13E-06,0.584255556
41-50-16,before,1.76E-05,0.040331,0.0026,6.50E-06,0.647818517
41-50-16,before,1.98E-05,0.0527206,0.0028,3.68E-06,0.411879517
41-50-16,before,3.41E-05,0.049951,0.0046,6.25E-06,0.356590356
41-50-16,before,5.49E-06,0.0220915,0.001,1.53E-06,0.641473971
41-50-16,before,9.89E-05,0.107368,0.0165,2.51E-05,0.25141794
41-50-16,before,0.000289006,0.231295,0.0501,7.66E-05,0.174127366
41-50-16,before,0.000221974,0.0992384,0.0395,0.000156137,0.354997312
41-50-16,before,0.000393399,0.166974,0.0786,0.000356827,0.309528124
41-50-16,before,6.81E-05,0.0528486,0.0139,5.03E-05,0.473882957
41-50-16,before,5.82E-05,0.0714039,0.0094,2.81E-05,0.475912937
41-50-16,before,7.80E-05,0.0629106,0.0159,6.26E-05,0.479423258
41-50-16,before,0.00025494,0.0885834,0.0438,0.000200882,0.378707482
41-50-16,before,0.000185711,0.102632,0.0315,0.000110024,0.352505952
41-50-16,before,7.80E-05,0.0769865,0.0136,3.51E-05,0.38113749
41-50-16,before,0.000330763,0.0969952,0.0579,0.00024293,0.32518214
41-50-16,before,9.89E-06,0.0327159,0.0014,3.30E-06,0.76581605
41-50-16,before,2.86E-05,0.0465164,0.0042,6.23E-06,0.389663903
41-50-16,before,5.49E-06,0.0242667,0.0007,1.07E-06,0.721413313
41-50-16,before,5.60E-05,0.0449674,0.0108,4.27E-05,0.546605883
41-50-16,before,4.18E-05,0.0652237,0.0073,2.73E-05,0.600272267
41-50-16,before,7.91E-05,0.098787,0.0141,6.41E-05,0.549558077
41-50-16,before,0.000398894,0.278971,0.0731,0.000252065,0.263982554
41-50-16,before,0.000391202,0.116257,0.067,0.000320257,0.337863989
41-50-16,before,0.000315379,0.151296,0.0509,0.000249878,0.376922357
41-50-16,before,0.000328565,0.135359,0.0602,0.000252632,0.32103052
41-50-16,before,0.000037362,0.0587128,0.0069,2.24E-05,0.557661989
41-50-16,before,0.000482409,0.150999,0.081,0.000406457,0.327598501
41-50-16,before,0.000194502,0.131962,0.0317,0.000135002,0.401467881
41-50-16,before,0.000282412,0.127134,0.0499,0.00020838,0.340633986
41-50-16,before,1.00E-04,0.137619,0.0161,4.13E-05,0.358759274
41-50-16,before,8.79E-06,0.0271723,0.0014,2.87E-06,0.697504094
41-50-16,before,0.000189008,0.178029,0.0347,0.000112085,0.323980404
41-50-16,before,5.49E-06,0.0285951,0.001,1.69E-06,0.687308336
41-50-16,before,4.07E-05,0.0534465,0.0067,1.45E-05,0.428825677
41-50-16,before,5.93E-05,0.0575591,0.01,3.37E-05,0.50428942
41-50-16,before,2.20E-05,0.0455649,0.0042,1.25E-05,0.61938827
41-50-16,before,5.49E-06,0.0242207,0.0004,4.32E-07,0.690889725
41-50-16,before,5.38E-05,0.0780913,0.0092,3.19E-05,0.52871753
41-50-16,before,1.65E-05,0.037627,0.0025,7.90E-06,0.767072875
41-50-16,before,6.59E-06,0.020931,0.0012,2.18E-06,0.677980954
41-50-16,before,6.04E-05,0.0674228,0.0096,2.57E-05,0.438837821
41-50-16,before,9.45E-05,0.0830775,0.0165,4.55E-05,0.373509772
41-50-16,before,0.000814271,0.285417,0.1216,0.000721501,0.319920302
41-50-16,before,1.65E-05,0.0392745,0.0025,6.37E-06,0.664726382
41-50-16,before,0.00011758,0.0624494,0.0209,9.62E-05,0.485944793
41-50-16,before,0.000701086,0.201463,0.1179,0.000611231,0.295420352
41-50-16,before,0.000174722,0.111366,0.0282,0.000138853,0.45983818
41-50-16,before,0.000101097,0.0732603,0.0165,7.15E-05,0.504955327
41-50-16,before,0.00111097,0.208323,0.198,0.000820174,0.214004533
41-50-16,before,1.76E-05,0.0393173,0.0032,1.11E-05,0.750404674
41-50-16,before,3.52E-05,0.0557151,0.0057,9.77E-06,0.38783627
41-50-16,before,7.69E-06,0.0222922,0.0015,2.78E-06,0.63753927
41-50-16,before,3.08E-05,0.0564472,0.0052,1.94E-05,0.672413652
41-50-16,before,8.79E-05,0.0649494,0.0154,7.02E-05,0.534489045
41-50-16,before,0.000215381,0.100257,0.038,0.000175433,0.398817245
41-50-16,before,0.000483508,0.175646,0.083,0.000307488,0.265435222
41-50-16,before,6.92E-05,0.0753869,0.0129,4.98E-05,0.507534312
41-50-16,before,3.52E-05,0.043236,0.006,2.39E-05,0.669165767
41-50-16,before,8.79E-06,0.029629,0.0012,1.79E-06,0.593614261
41-50-16,before,0.000125272,0.0832234,0.0219,9.72E-05,0.466730357
41-50-16,before,1.21E-05,0.0299048,0.0022,7.02E-06,0.806238956
41-50-16,before,1.21E-05,0.0351554,0.0024,7.48E-06,0.770864283
41-50-16,before,0.00151426,0.397868,0.2309,0.001378503,0.259417103
41-50-16,before,0.0002945,0.143964,0.0466,0.000241621,0.402582228
41-50-16,before,0.000459332,0.128871,0.075,0.000405252,0.353106971
41-50-16,before,1.32E-05,0.038179,0.0023,6.47E-06,0.729773939
41-50-16,before,6.59E-06,0.0241472,0.0013,2.87E-06,0.751285984
41-50-16,before,1.98E-05,0.0409818,0.0029,7.36E-06,0.630797832
41-50-16,before,0.000114284,0.0934463,0.0233,9.26E-05,0.42481879
41-50-16,before,1.43E-05,0.0340786,0.0031,8.92E-06,0.670722068
41-50-16,before,0.00094284,0.164796,0.1535,0.000744636,0.258824329
41-50-16,before,1.54E-05,0.0423414,0.0021,2.84E-06,0.461518394
41-50-16,before,6.15E-05,0.0553463,0.0126,4.89E-05,0.513537056
41-50-16,before,5.49E-05,0.0583489,0.0102,3.85E-05,0.54080994
41-50-16,before,0.000106591,0.0929113,0.0178,5.49E-05,0.3925079
41-50-16,before,7.25E-05,0.0633969,0.012,3.56E-05,0.436344134
41-50-16,before,0.00134833,0.335177,0.2222,0.001249512,0.252483874
41-50-16,before,1.76E-05,0.040429,0.0025,6.05E-06,0.64199631
41-50-16,before,4.94E-05,0.083538,0.0098,3.13E-05,0.490201388
41-50-16,before,3.52E-05,0.0500509,0.0058,2.47E-05,0.706524489
41-50-16,before,2.64E-05,0.0432529,0.0053,1.79E-05,0.625130034
41-50-16,before,1.43E-05,0.0324463,0.0031,7.92E-06,0.619891527
41-50-16,before,2.09E-05,0.0508547,0.003,4.09E-06,0.412589202
41-50-16,before,0.000037362,0.0542161,0.007,2.65E-05,0.61462794
41-50-16,before,7.69E-06,0.0244239,0.0011,2.09E-06,0.719160568
41-50-16,before,9.56E-05,0.0940501,0.0152,7.84E-05,0.582949536
41-50-16,before,2.97E-05,0.0530744,0.0048,1.82E-05,0.696725069
41-50-16,before,3.19E-05,0.0458141,0.0056,2.11E-05,0.659267588
41-50-16,before,0.000143953,0.0723842,0.0285,0.000117239,0.406463712
41-50-16,before,0.000249446,0.123007,0.0449,0.000196678,0.364256989
41-50-16,before,0.000101097,0.0929475,0.0168,2.86E-05,0.269384435
41-50-16,before,5.05E-05,0.0511569,0.0084,2.66E-05,0.51237699
41-50-16,before,0.00010769,0.120496,0.022,8.76E-05,0.433454074
41-50-16,before,7.69E-06,0.0271003,0.0016,3.90E-06,0.74866696
41-50-16,before,7.14E-05,0.0811339,0.0123,4.86E-05,0.523307247
41-50-16,before,0.000269226,0.0971148,0.0445,0.000208566,0.38219645
41-50-16,before,7.69E-06,0.0243591,0.0013,2.62E-06,0.707376988
41-50-16,before,8.79E-06,0.0353277,0.0016,3.95E-06,0.755638576
41-50-16,before,0.000046153,0.042882,0.0084,3.42E-05,0.606128469
41-50-16,before,9.89E-06,0.0333899,0.0018,5.46E-06,0.833147127
41-50-16,before,7.58E-05,0.0552614,0.0135,5.79E-05,0.535922071
41-50-16,before,5.49E-06,0.0249107,0.001,2.16E-06,0.806844054
41-50-16,before,3.85E-05,0.076372,0.0056,1.31E-05,0.480391625
41-50-16,before,8.57E-05,0.0734969,0.014,6.80E-05,0.575354031
41-50-16,before,0.00017692,0.157073,0.0314,0.000117661,0.369808555
41-50-16,before,6.59E-06,0.0290481,0.0007,8.10E-07,0.600320836
41-50-16,before,0.000027472,0.0394219,0.0057,1.83E-05,0.589670444
41-50-16,before,1.21E-05,0.0291398,0.002,5.13E-06,0.718824812
41-50-16,before,0.000027472,0.0587193,0.0045,1.76E-05,0.727060166
41-50-16,before,2.64E-05,0.0412127,0.0042,1.65E-05,0.745224133
41-50-16,before,6.59E-06,0.0242375,0.0011,2.51E-06,0.811002102
41-50-16,before,0.000568121,0.118364,0.0925,0.000436993,0.301063718
41-50-16,before,1.10E-05,0.033095,0.0021,6.08E-06,0.766707798
41-50-16,before,0.000037362,0.0355668,0.0068,2.29E-05,0.573147021
41-50-16,before,0.000046153,0.0645719,0.008,3.50E-05,0.646778085
41-50-16,before,7.69E-06,0.031415,0.0012,2.20E-06,0.680809195
41-50-16,before,5.05E-05,0.0460814,0.0081,2.68E-05,0.534746896
41-50-16,before,1.54E-05,0.0319077,0.0028,8.29E-06,0.707217375
41-50-16,before,3.85E-05,0.0701783,0.0066,2.03E-05,0.545436624
41-50-16,before,1.76E-05,0.0254671,0.0037,1.07E-05,0.635022936
41-50-16,before,3.96E-05,0.0464028,0.0067,2.73E-05,0.654216016
41-50-16,before,7.69E-06,0.0258433,0.0014,3.63E-06,0.81582715
41-50-16,before,0.000101097,0.0600941,0.018,6.78E-05,0.44670788
41-50-16,before,1.32E-05,0.0345984,0.0025,7.41E-06,0.735031059
41-50-16,before,0.00105053,0.131554,0.1873,0.000858738,0.233267072
41-50-16,before,4.73E-05,0.0362767,0.0086,3.07E-05,0.551436813
41-50-16,before,1.10E-05,0.029326,0.0016,3.33E-06,0.67434102
41-50-16,before,0.000371422,0.125289,0.0592,0.000312362,0.376069051
41-50-16,before,6.15E-05,0.068173,0.0107,4.13E-05,0.539594365
41-50-16,before,2.31E-05,0.0392426,0.0043,1.03E-05,0.531208599
41-50-16,before,1.10E-05,0.032063,0.0014,1.69E-06,0.489199557
41-50-16,before,6.59E-06,0.0290481,0.0007,8.10E-07,0.600446622
41-50-16,before,9.12E-05,0.0555552,0.0154,3.74E-05,0.351050179
41-50-16,before,3.85E-05,0.0374301,0.0073,2.73E-05,0.599995398
41-50-16,before,3.30E-05,0.0352881,0.0052,1.27E-05,0.506167892
41-50-16,before,7.69E-06,0.0323523,0.0014,2.99E-06,0.716459296
41-50-16,before,0.000161536,0.0817849,0.032,0.000132795,0.39335939
41-50-16,before,0.000249446,0.136127,0.0434,0.000151451,0.316598305
41-50-16,before,6.15E-05,0.0787326,0.0119,3.95E-05,0.471444483
41-50-16,before,8.79E-06,0.0240272,0.0018,3.80E-06,0.65376995
41-50-16,before,4.94E-05,0.0425451,0.0101,3.77E-05,0.537930807
41-50-16,before,9.78E-05,0.0639482,0.0172,7.78E-05,0.512605283
41-50-16,before,0.000247248,0.112332,0.043,0.000201286,0.386270268
41-50-16,before,0.000105493,0.0694163,0.0182,5.60E-05,0.389099285
41-50-16,before,2.97E-05,0.0671536,0.0049,1.14E-05,0.499173796
41-50-16,before,6.59E-06,0.0283781,0.0013,3.18E-06,0.804177118
41-50-16,before,2.42E-05,0.0523109,0.0039,7.61E-06,0.479555324
41-50-16,before,3.52E-05,0.0348506,0.0053,1.16E-05,0.46838996
41-50-16,before,1.21E-05,0.0353709,0.002,6.20E-06,0.816448601
41-50-16,before,5.49E-06,0.024007,0.0005,6.17E-07,0.700736331
41-50-16,before,0.000134063,0.0629125,0.024,0.000113948,0.473599651
41-50-16,before,0.0001967,0.12255,0.0348,0.000130088,0.356777321
41-50-16,before,1.21E-05,0.0359234,0.0021,5.57E-06,0.723185109
41-50-16,before,0.000473618,0.165273,0.0802,0.000397015,0.325722401
41-50-16,before,0.000330763,0.0845229,0.0539,0.000242032,0.348452473
41-50-16,before,8.79E-06,0.0262216,0.0016,3.11E-06,0.643811258
41-50-16,before,3.63E-05,0.048965,0.0062,2.50E-05,0.667404908
41-50-16,before,7.69E-06,0.0320585,0.0016,3.67E-06,0.718800254
41-50-16,before,7.25E-05,0.0947405,0.0146,5.29E-05,0.466650529
41-50-16,before,0.000103295,0.124776,0.018,7.28E-05,0.468353433
41-50-16,before,2.31E-05,0.0333417,0.0044,1.49E-05,0.665839368
41-50-16,before,6.92E-05,0.0785101,0.0118,4.51E-05,0.519242389
41-50-16,before,0.000141756,0.060551,0.0253,0.000118294,0.460614933
41-50-16,before,0.000236259,0.129712,0.0377,0.000193885,0.429706438
41-50-16,before,0.000109888,0.0693455,0.0191,9.18E-05,0.515392249
41-50-16,before,0.000198897,0.119449,0.0342,0.000158374,0.413917891
41-50-16,before,0.000027472,0.0487706,0.0045,1.56E-05,0.670305746
41-50-16,before,1.65E-05,0.0426919,0.0024,3.26E-06,0.443268512
41-50-16,before,5.49E-05,0.0625603,0.0103,3.27E-05,0.480050026
41-50-16,before,1.54E-05,0.042788,0.0025,6.78E-06,0.693080304
41-50-16,before,0.000124174,0.114616,0.023,0.000106399,0.472115529
41-50-16,before,7.69E-06,0.0245802,0.0009,9.45E-07,0.517435916
41-50-16,before,0.000221974,0.0843082,0.0383,0.000115337,0.299178576
41-50-16,before,0.000528562,0.124436,0.0895,0.00041206,0.299204517
41-50-16,before,1.21E-05,0.040022,0.0018,4.46E-06,0.728062486
41-50-16,before,1.32E-05,0.027789,0.0024,8.27E-06,0.823901498
41-50-16,before,0.000073625,0.044019,0.0129,5.31E-05,0.529726764
41-50-16,before,0.00082526,0.178594,0.1379,0.000640278,0.260514592
41-50-16,before,8.68E-05,0.0757234,0.0169,6.48E-05,0.461543566
41-50-16,before,9.56E-05,0.115545,0.0154,4.18E-05,0.378080012
41-50-16,before,1.43E-05,0.0355832,0.0023,7.62E-06,0.814409154
41-50-16,before,0.00032417,0.088492,0.056,0.00018751,0.28290828
41-50-16,before,0.000262633,0.0930485,0.0443,0.000149623,0.307666474
41-50-16,before,0.00483727,0.505807,0.7513,0.004570619,0.177277695
41-50-16,before,0.000762623,0.287449,0.1366,0.000245988,0.138987757
41-50-16,before,3.08E-05,0.0546148,0.0044,9.77E-06,0.502409704
41-50-16,before,9.89E-05,0.0983314,0.0172,7.19E-05,0.486311152
41-50-16,before,1.21E-05,0.0274594,0.0022,6.69E-06,0.780617195
41-50-16,before,3.85E-05,0.0528608,0.0069,2.76E-05,0.639832893
41-50-16,before,0.000281314,0.0756431,0.0562,0.000232953,0.325781314
41-50-16,before,1.98E-05,0.0402765,0.0027,3.28E-06,0.395070397
41-50-16,before,5.49E-06,0.0239525,0.0011,2.31E-06,0.768074264
41-50-16,before,3.30E-05,0.0425894,0.0065,2.27E-05,0.596114448
41-50-16,before,7.69E-06,0.0250515,0.0009,1.13E-06,0.584366065
41-50-16,before,2.31E-05,0.0327273,0.003,4.00E-06,0.406454217
41-50-16,before,0.000425267,0.209401,0.0698,0.000379993,0.363479124
41-50-16,before,7.58E-05,0.0666916,0.013,4.67E-05,0.482281207
41-50-16,before,0.000195601,0.109815,0.0341,0.000133536,0.370506897
41-50-16,before,8.79E-06,0.0309579,0.0018,4.15E-06,0.69361774
41-50-16,before,0.00117251,0.310956,0.1929,0.001064385,0.261347158
41-50-16,before,2.97E-05,0.0471187,0.0047,8.20E-06,0.418423847
41-50-16,before,6.59E-06,0.0286752,0.0008,9.11E-07,0.568119094
41-50-16,before,9.56E-05,0.107856,0.0182,6.91E-05,0.447503844
41-50-16,before,7.69E-06,0.0252072,0.0009,1.13E-06,0.584359985
41-50-16,before,3.30E-05,0.0498982,0.005,7.83E-06,0.381373978
41-50-16,before,8.02E-05,0.0611793,0.0156,5.69E-05,0.45852072
41-50-16,before,6.59E-06,0.0293828,0.0012,1.94E-06,0.626814684
41-50-16,before,0.000226369,0.127242,0.0365,0.000166616,0.401176629
41-50-16,before,0.00167689,0.355433,0.2658,0.001549594,0.243635818
41-50-16,before,2.42E-05,0.0347468,0.0045,9.32E-06,0.476006384
41-50-16,before,0.000152744,0.103241,0.0268,9.58E-05,0.37767101
41-50-16,before,0.000120877,0.0752719,0.0215,9.38E-05,0.464473419
41-50-16,before,0.00016703,0.111931,0.0264,0.000139245,0.492114436
41-50-16,before,2.42E-05,0.0435239,0.0041,1.31E-05,0.656573202
41-50-16,before,0.00010769,0.0795419,0.0188,8.27E-05,0.488087345
41-50-16,before,4.07E-05,0.0558258,0.0071,2.62E-05,0.600182723
41-50-16,before,9.89E-05,0.0865391,0.0178,7.74E-05,0.493280848
41-50-16,before,4.73E-05,0.0439617,0.0094,3.11E-05,0.508481472
41-50-16,before,4.07E-05,0.0495116,0.007,2.94E-05,0.65752389
41-50-16,before,2.97E-05,0.0426857,0.0044,9.28E-06,0.485361164
41-50-16,before,0.000226369,0.100518,0.0404,0.000142985,0.3273127
41-50-16,before,6.59E-06,0.0242161,0.0009,1.91E-06,0.82642614
41-50-16,before,0.000398894,0.156172,0.0644,0.000326998,0.356419924
41-50-16,before,2.31E-05,0.0576051,0.0039,1.47E-05,0.744236574
41-50-16,before,3.63E-05,0.0502895,0.0071,2.36E-05,0.560594319
41-50-16,before,6.26E-05,0.0938126,0.0102,3.03E-05,0.460630048
41-50-16,before,5.49E-06,0.0291181,0.0009,1.39E-06,0.669613006
41-50-16,before,1.54E-05,0.0375107,0.0029,7.59E-06,0.644065568
41-50-16,before,8.79E-06,0.0347982,0.0015,2.84E-06,0.646855453
41-50-16,before,8.02E-05,0.0467017,0.0154,5.01E-05,0.426828308
41-50-16,before,0.000129668,0.0515224,0.0248,9.60E-05,0.408733268
41-50-16,before,0.000046153,0.0634162,0.0092,2.74E-05,0.47807214
41-50-16,before,1.21E-05,0.0331757,0.0018,4.68E-06,0.751543787
41-50-16,before,7.69E-06,0.0276645,0.001,1.56E-06,0.650157335
41-50-16,before,0.000018681,0.0496529,0.004,1.06E-05,0.584830673
41-50-16,before,5.49E-06,0.0242157,0.0005,5.87E-07,0.678253094
41-50-16,before,0.000158239,0.075944,0.0256,0.000110604,0.435269233
41-50-16,before,5.38E-05,0.0874325,0.0094,3.45E-05,0.544757518
41-50-16,before,0.000018681,0.0373378,0.0031,1.20E-05,0.817687494
41-50-16,before,0.000037362,0.0639464,0.0064,2.58E-05,0.659182858
41-50-16,before,7.69E-06,0.0257369,0.0012,3.20E-06,0.8751376
41-50-16,before,1.10E-05,0.0322911,0.0018,4.01E-06,0.677743683
41-50-16,before,7.80E-05,0.0837429,0.0146,5.95E-05,0.504871831
41-50-16,before,0.000128569,0.0640029,0.022,5.17E-05,0.304885448
41-50-16,before,1.32E-05,0.0355963,0.0025,8.46E-06,0.80326169
41-50-16,before,2.09E-05,0.0444327,0.0032,1.01E-05,0.708333885
41-50-16,before,6.59E-06,0.0285951,0.0012,2.76E-06,0.792306014
41-50-16,before,0.00016703,0.112712,0.0287,0.000126432,0.42446381
41-50-16,before,0.000416476,0.205204,0.0681,0.000345967,0.349966551
41-50-16,before,4.07E-05,0.0628703,0.0076,2.84E-05,0.592796532
41-50-16,before,0.000331862,0.141064,0.0513,0.00027142,0.395179494
41-50-16,before,5.49E-06,0.024913,0.001,2.07E-06,0.785968563
41-50-16,before,5.49E-06,0.0289373,0.0004,3.96E-07,0.65179248
41-50-16,before,1.10E-05,0.0399411,0.0018,4.34E-06,0.715137017
41-50-16,before,0.000208787,0.0921946,0.0347,0.000144236,0.383298054
41-50-16,before,4.73E-05,0.0519393,0.0081,2.98E-05,0.573462115
41-50-16,before,5.49E-06,0.0243905,0.0004,4.32E-07,0.691022407
41-50-16,before,9.89E-06,0.0331688,0.0021,5.30E-06,0.699587288
41-50-16,before,4.40E-05,0.0719126,0.0075,2.05E-05,0.483444159
41-50-16,before,1.98E-05,0.0424143,0.0035,1.27E-05,0.753404413
41-50-16,before,1.54E-05,0.0411651,0.0029,8.55E-06,0.697189948
41-50-16,before,7.69E-06,0.0325081,0.0011,2.49E-06,0.807235785
41-50-16,before,2.64E-05,0.0555833,0.0044,1.07E-05,0.534006665
41-50-16,before,2.09E-05,0.0408517,0.0033,1.03E-05,0.694371012
41-50-16,before,9.89E-06,0.0309798,0.0015,4.21E-06,0.840581396
41-50-16,before,1.10E-05,0.0361442,0.0022,5.80E-06,0.709196421
41-50-16,before,6.70E-05,0.0909599,0.0127,5.35E-05,0.540457723
41-50-16,before,7.80E-05,0.056385,0.0141,5.84E-05,0.516487756
41-50-16,before,1.65E-05,0.0396438,0.0022,4.55E-06,0.603593401
41-50-16,before,1.10E-05,0.0247068,0.0018,3.44E-06,0.612735189
41-50-16,before,0.000135162,0.102662,0.0211,0.000117579,0.550073312
41-50-16,before,5.71E-05,0.0553767,0.0087,1.70E-05,0.366811468
41-50-16,before,6.59E-06,0.0262634,0.0008,1.51E-06,0.796442029
41-50-16,before,8.57E-05,0.0798226,0.0156,7.07E-05,0.530204669
41-50-16,before,0.000139558,0.109737,0.0232,0.000114838,0.492478853
41-50-16,before,0.000701086,0.142463,0.1098,0.000606668,0.31563298
41-50-16,before,0.000632955,0.197693,0.0964,0.000555419,0.3389646
41-50-16,before,3.41E-05,0.0524696,0.0067,2.12E-05,0.553288155
41-50-16,before,1.43E-05,0.0371548,0.0024,5.82E-06,0.652108555
41-50-16,before,0.000018681,0.0409632,0.0034,1.20E-05,0.743515357
41-50-16,before,7.69E-06,0.0333846,0.0015,3.74E-06,0.776901978
41-50-16,before,5.49E-06,0.024007,0.0005,6.17E-07,0.700741717
41-50-16,before,2.97E-05,0.0564793,0.0049,1.51E-05,0.6024012
41-50-16,before,0.000138459,0.068957,0.0235,8.04E-05,0.383256594
41-50-16,before,0.00182085,0.475486,0.2978,0.001570275,0.219386542
41-50-16,before,5.49E-06,0.0224543,0.0008,1.37E-06,0.746096552
41-50-16,before,2.31E-05,0.037142,0.005,1.49E-05,0.584886697
41-50-16,before,0.000119778,0.0934648,0.0207,9.15E-05,0.474327479
41-50-16,before,9.89E-06,0.024092,0.0011,1.20E-06,0.496950848
41-50-16,before,1.65E-05,0.0411227,0.0024,8.46E-06,0.836703708
41-50-16,before,1.43E-05,0.0349429,0.0024,7.17E-06,0.748985054
41-50-16,before,0.000027472,0.0475212,0.0042,5.94E-06,0.377580724
41-50-16,before,8.79E-06,0.0290999,0.0013,3.77E-06,0.901779461
41-50-16,before,3.30E-05,0.043897,0.0057,1.71E-05,0.562389252
41-50-16,before,5.49E-06,0.0309579,0.001,1.81E-06,0.71720525
41-50-16,before,0.000282412,0.12552,0.0462,0.000233052,0.396409928
41-50-16,before,5.49E-06,0.0290344,0.001,1.78E-06,0.709211279
41-50-16,before,0.000139558,0.102203,0.0229,9.18E-05,0.429674797
41-50-16,before,0.000265929,0.162411,0.0469,0.000218255,0.373784482
41-50-16,before,1.21E-05,0.0283043,0.0014,3.48E-06,0.793292112
41-50-16,before,5.49E-06,0.0243176,0.0007,1.15E-06,0.756902599
41-50-16,before,8.79E-06,0.0298897,0.0016,4.06E-06,0.769602235
41-50-16,before,4.07E-05,0.039576,0.0065,1.58E-05,0.468822022
41-50-16,before,3.41E-05,0.0405447,0.0058,2.36E-05,0.685441884
41-50-16,before,3.96E-05,0.0700993,0.0071,2.07E-05,0.51275776
41-50-16,before,2.53E-05,0.0455323,0.0048,1.70E-05,0.665957983
41-50-16,before,6.59E-06,0.0297265,0.0005,4.36E-07,0.55654095
41-50-16,before,0.000143953,0.0924901,0.0244,0.000116209,0.471975616
41-50-16,before,6.59E-06,0.0281925,0.001,2.04E-06,0.776993862
41-50-16,before,5.05E-05,0.0406402,0.0098,3.09E-05,0.485540223
41-50-16,before,0.000189008,0.0795307,0.0322,0.000160001,0.442632753
41-50-16,before,1.76E-05,0.0411569,0.0032,9.76E-06,0.690183745
41-50-16,before,2.64E-05,0.0475029,0.0044,1.37E-05,0.628339804
41-50-16,before,1.76E-05,0.0438086,0.0033,1.09E-05,0.720639047
41-50-16,before,8.79E-06,0.0270345,0.001,1.20E-06,0.545314519
41-50-16,before,1.98E-05,0.0348486,0.0028,9.15E-06,0.75543057
41-50-16,before,2.42E-05,0.0456734,0.0034,4.43E-06,0.383642805
41-50-16,before,0.000179118,0.114296,0.0309,0.000151917,0.445584257
41-50-16,before,1.65E-05,0.0388754,0.0025,7.23E-06,0.72307621
41-50-16,before,0.000153843,0.0837042,0.0276,0.000112132,0.407437776
41-50-16,before,0.000154942,0.0807188,0.0264,0.000126938,0.46267251
41-50-16,before,0.000212084,0.123686,0.0357,0.000123536,0.336004175
